"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_trad_vs_minimax_nn","1","MINIMAX_TRAD","MINIMAX_NN","False","0","0-1","checkmate","502,68","0"
"minimax_trad_vs_minimax_nn","2","MINIMAX_TRAD","MINIMAX_NN","False","1","0-1","checkmate","364,15","0"
"minimax_trad_vs_minimax_nn","3","MINIMAX_TRAD","MINIMAX_NN","False","2","0-1","checkmate","546,55","0"
"minimax_trad_vs_minimax_nn","4","MINIMAX_TRAD","MINIMAX_NN","False","3","0-1","checkmate","300,43","0"
"minimax_trad_vs_minimax_nn","5","MINIMAX_TRAD","MINIMAX_NN","False","4","0-1","checkmate","643,86","0"
"minimax_trad_vs_minimax_nn","6","MINIMAX_TRAD","MINIMAX_NN","False","5","0-1","checkmate","652,58","0"
"minimax_trad_vs_minimax_nn","7","MINIMAX_TRAD","MINIMAX_NN","False","6","0-1","checkmate","250,29","0"
"minimax_trad_vs_minimax_nn","8","MINIMAX_TRAD","MINIMAX_NN","False","7","0-1","checkmate","486,59","0"
"minimax_trad_vs_minimax_nn","9","MINIMAX_TRAD","MINIMAX_NN","False","8","0-1","checkmate","588,23","0"
"minimax_trad_vs_minimax_nn","10","MINIMAX_TRAD","MINIMAX_NN","False","9","0-1","checkmate","534,58","0"
"minimax_trad_vs_minimax_nn","11","MINIMAX_TRAD","MINIMAX_NN","False","10","0-1","checkmate","161,45","0"
"minimax_trad_vs_minimax_nn","12","MINIMAX_TRAD","MINIMAX_NN","False","11","1/2-1/2","draw_3fold_claim","282,3","0"
"minimax_trad_vs_minimax_nn","13","MINIMAX_TRAD","MINIMAX_NN","False","12","0-1","checkmate","302,04","0"
"minimax_trad_vs_minimax_nn","14","MINIMAX_TRAD","MINIMAX_NN","False","13","0-1","checkmate","746,17","0"
"minimax_trad_vs_minimax_nn","15","MINIMAX_TRAD","MINIMAX_NN","False","14","1/2-1/2","draw_3fold_claim","647,23","0"
"minimax_trad_vs_minimax_nn","16","MINIMAX_NN","MINIMAX_TRAD","True","15","0-1","checkmate","248,18","0"
"minimax_trad_vs_minimax_nn","17","MINIMAX_NN","MINIMAX_TRAD","True","16","1-0","checkmate","299,1","0"
"minimax_trad_vs_minimax_nn","18","MINIMAX_NN","MINIMAX_TRAD","True","17","1-0","checkmate","273,31","0"
"minimax_trad_vs_minimax_nn","19","MINIMAX_NN","MINIMAX_TRAD","True","18","0-1","checkmate","522,52","0"
"minimax_trad_vs_minimax_nn","20","MINIMAX_NN","MINIMAX_TRAD","True","19","1-0","checkmate","729,03","0"
"minimax_trad_vs_minimax_nn","21","MINIMAX_NN","MINIMAX_TRAD","True","20","1/2-1/2","draw_3fold_claim","383,92","0"
"minimax_trad_vs_minimax_nn","22","MINIMAX_NN","MINIMAX_TRAD","True","21","1/2-1/2","draw_3fold_claim","662,63","0"
"minimax_trad_vs_minimax_nn","23","MINIMAX_NN","MINIMAX_TRAD","True","22","1-0","checkmate","353,73","0"
"minimax_trad_vs_minimax_nn","24","MINIMAX_NN","MINIMAX_TRAD","True","23","1-0","checkmate","453,25","0"
"minimax_trad_vs_minimax_nn","25","MINIMAX_NN","MINIMAX_TRAD","True","24","1-0","checkmate","692,14","0"
"minimax_trad_vs_minimax_nn","26","MINIMAX_NN","MINIMAX_TRAD","True","0","1-0","checkmate","437,34","0"
"minimax_trad_vs_minimax_nn","27","MINIMAX_NN","MINIMAX_TRAD","True","1","1/2-1/2","draw_3fold_claim","588,42","0"
"minimax_trad_vs_minimax_nn","28","MINIMAX_NN","MINIMAX_TRAD","True","2","1-0","checkmate","371,52","0"
"minimax_trad_vs_minimax_nn","29","MINIMAX_NN","MINIMAX_TRAD","True","3","1-0","checkmate","420,83","0"
"minimax_trad_vs_minimax_nn","30","MINIMAX_NN","MINIMAX_TRAD","True","4","1-0","checkmate","546,53","0"
"mcts_trad_vs_mcts_nn","1","MCTS_TRAD","MCTS_NN","False","0","1/2-1/2","draw_3fold_claim","556,28","0"
"mcts_trad_vs_mcts_nn","2","MCTS_TRAD","MCTS_NN","False","1","1/2-1/2","draw_3fold_claim","621,85","0"
"mcts_trad_vs_mcts_nn","3","MCTS_TRAD","MCTS_NN","False","2","0-1","checkmate","601,46","0"
"mcts_trad_vs_mcts_nn","4","MCTS_TRAD","MCTS_NN","False","3","1/2-1/2","draw_3fold_claim","642,18","0"
"mcts_trad_vs_mcts_nn","5","MCTS_TRAD","MCTS_NN","False","4","1/2-1/2","draw_3fold_claim","382,78","0"
"mcts_trad_vs_mcts_nn","6","MCTS_TRAD","MCTS_NN","False","5","1/2-1/2","draw_3fold_claim","413,58","0"
"mcts_trad_vs_mcts_nn","7","MCTS_TRAD","MCTS_NN","False","6","1/2-1/2","draw_3fold_claim","882,51","0"
"mcts_trad_vs_mcts_nn","8","MCTS_TRAD","MCTS_NN","False","7","1/2-1/2","draw_insufficient","611,89","0"
"mcts_trad_vs_mcts_nn","9","MCTS_TRAD","MCTS_NN","False","8","1/2-1/2","draw_3fold_claim","253,14","0"
"mcts_trad_vs_mcts_nn","10","MCTS_TRAD","MCTS_NN","False","9","1/2-1/2","draw_3fold_claim","605,8","0"
"mcts_trad_vs_mcts_nn","11","MCTS_TRAD","MCTS_NN","False","10","0-1","checkmate","343,67","0"
"mcts_trad_vs_mcts_nn","12","MCTS_TRAD","MCTS_NN","False","11","1/2-1/2","draw_3fold_claim","449,09","0"
"mcts_trad_vs_mcts_nn","13","MCTS_TRAD","MCTS_NN","False","12","1/2-1/2","draw_3fold_claim","746,05","0"
"mcts_trad_vs_mcts_nn","14","MCTS_TRAD","MCTS_NN","False","13","1/2-1/2","draw_3fold_claim","847,63","0"
"mcts_trad_vs_mcts_nn","15","MCTS_TRAD","MCTS_NN","False","14","1/2-1/2","draw_3fold_claim","320,28","0"
"mcts_trad_vs_mcts_nn","16","MCTS_NN","MCTS_TRAD","True","15","1/2-1/2","draw_3fold_claim","634,09","0"
"mcts_trad_vs_mcts_nn","17","MCTS_NN","MCTS_TRAD","True","16","1/2-1/2","draw_3fold_claim","591,26","0"
"mcts_trad_vs_mcts_nn","18","MCTS_NN","MCTS_TRAD","True","17","1/2-1/2","draw_3fold_claim","363,68","0"
"mcts_trad_vs_mcts_nn","19","MCTS_NN","MCTS_TRAD","True","18","1/2-1/2","draw_3fold_claim","422,02","0"
"mcts_trad_vs_mcts_nn","20","MCTS_NN","MCTS_TRAD","True","19","1/2-1/2","draw_3fold_claim","796,58","0"
"mcts_trad_vs_mcts_nn","21","MCTS_NN","MCTS_TRAD","True","20","1-0","checkmate","2172,75","0"
"mcts_trad_vs_mcts_nn","22","MCTS_NN","MCTS_TRAD","True","21","0-1","checkmate","958","0"
"mcts_trad_vs_mcts_nn","23","MCTS_NN","MCTS_TRAD","True","22","1/2-1/2","draw_3fold_claim","854,27","0"
"mcts_trad_vs_mcts_nn","24","MCTS_NN","MCTS_TRAD","True","23","1/2-1/2","draw_3fold_claim","300,09","0"
"mcts_trad_vs_mcts_nn","25","MCTS_NN","MCTS_TRAD","True","24","1/2-1/2","draw_3fold_claim","1107,15","0"
"mcts_trad_vs_mcts_nn","26","MCTS_NN","MCTS_TRAD","True","0","1/2-1/2","draw_3fold_claim","243,01","0"
"mcts_trad_vs_mcts_nn","27","MCTS_NN","MCTS_TRAD","True","1","1/2-1/2","draw_3fold_claim","764,69","0"
"mcts_trad_vs_mcts_nn","28","MCTS_NN","MCTS_TRAD","True","2","1/2-1/2","draw_3fold_claim","614,46","0"
"mcts_trad_vs_mcts_nn","29","MCTS_NN","MCTS_TRAD","True","3","1-0","checkmate","191,27","0"
"mcts_trad_vs_mcts_nn","30","MCTS_NN","MCTS_TRAD","True","4","1/2-1/2","draw_3fold_claim","306,04","0"
"minimax_trad_vs_mcts_trad","1","MINIMAX_TRAD","MCTS_TRAD","False","0","1/2-1/2","draw_3fold_claim","299,49","0"
"minimax_trad_vs_mcts_trad","2","MINIMAX_TRAD","MCTS_TRAD","False","1","0-1","checkmate","127,73","0"
"minimax_trad_vs_mcts_trad","3","MINIMAX_TRAD","MCTS_TRAD","False","2","1/2-1/2","draw_3fold_claim","192,4","0"
"minimax_trad_vs_mcts_trad","4","MINIMAX_TRAD","MCTS_TRAD","False","3","1/2-1/2","draw_3fold_claim","159,19","0"
"minimax_trad_vs_mcts_trad","5","MINIMAX_TRAD","MCTS_TRAD","False","4","1-0","checkmate","106,1","0"
"minimax_trad_vs_mcts_trad","6","MINIMAX_TRAD","MCTS_TRAD","False","5","1/2-1/2","draw_3fold_claim","119,54","0"
"minimax_trad_vs_mcts_trad","7","MINIMAX_TRAD","MCTS_TRAD","False","6","0-1","checkmate","156,91","0"
"minimax_trad_vs_mcts_trad","8","MINIMAX_TRAD","MCTS_TRAD","False","7","1/2-1/2","draw_3fold_claim","114,71","0"
"minimax_trad_vs_mcts_trad","9","MINIMAX_TRAD","MCTS_TRAD","False","8","1-0","checkmate","83,17","0"
"minimax_trad_vs_mcts_trad","10","MINIMAX_TRAD","MCTS_TRAD","False","9","1/2-1/2","draw_3fold_claim","126,71","0"
"minimax_trad_vs_mcts_trad","11","MINIMAX_TRAD","MCTS_TRAD","False","10","1/2-1/2","draw_3fold_claim","153,82","0"
"minimax_trad_vs_mcts_trad","12","MINIMAX_TRAD","MCTS_TRAD","False","11","1-0","checkmate","44,79","0"
"minimax_trad_vs_mcts_trad","13","MINIMAX_TRAD","MCTS_TRAD","False","12","1/2-1/2","draw_3fold_claim","174,41","0"
"minimax_trad_vs_mcts_trad","14","MINIMAX_TRAD","MCTS_TRAD","False","13","1-0","checkmate","88,02","0"
"minimax_trad_vs_mcts_trad","15","MINIMAX_TRAD","MCTS_TRAD","False","14","1/2-1/2","draw_3fold_claim","193,57","0"
"minimax_trad_vs_mcts_trad","16","MCTS_TRAD","MINIMAX_TRAD","True","15","1/2-1/2","draw_3fold_claim","63,95","0"
"minimax_trad_vs_mcts_trad","17","MCTS_TRAD","MINIMAX_TRAD","True","16","1/2-1/2","draw_3fold_claim","212,61","0"
"minimax_trad_vs_mcts_trad","18","MCTS_TRAD","MINIMAX_TRAD","True","17","1/2-1/2","draw_3fold_claim","99,77","0"
"minimax_trad_vs_mcts_trad","19","MCTS_TRAD","MINIMAX_TRAD","True","18","1/2-1/2","draw_insufficient","211,55","0"
"minimax_trad_vs_mcts_trad","20","MCTS_TRAD","MINIMAX_TRAD","True","19","1/2-1/2","draw_3fold_claim","75,85","0"
"minimax_trad_vs_mcts_trad","21","MCTS_TRAD","MINIMAX_TRAD","True","20","1/2-1/2","draw_3fold_claim","110,92","0"
"minimax_trad_vs_mcts_trad","22","MCTS_TRAD","MINIMAX_TRAD","True","21","0-1","checkmate","76,66","0"
"minimax_trad_vs_mcts_trad","23","MCTS_TRAD","MINIMAX_TRAD","True","22","1/2-1/2","draw_3fold_claim","151,48","0"
"minimax_trad_vs_mcts_trad","24","MCTS_TRAD","MINIMAX_TRAD","True","23","1/2-1/2","draw_3fold_claim","134,42","0"
